muB,nB,energy,pressure,mue
4.7094239448357404,1.237477379319855e-13,5.790385771597877e-13,7.215285853220154e-20,0.0025928641829357046
4.709423957937862,1.2542048349727576e-13,5.868656643479092e-13,7.378516643119372e-20,0.0025928902401844297
4.709423971157723,1.271158488636176e-13,5.947985938087621e-13,7.545440554878397e-20,0.0025929165315915614
4.709423984496379,1.288341401043778e-13,6.028387977172859e-13,7.716141156604398e-20,0.002592943059261319
4.709423997954901,1.3057566743891134e-13,6.109877276482895e-13,7.890703909789231e-20,0.0025929698253168306
4.709424011534364,1.3234074528877876e-13,6.192468548395057e-13,8.069216207845549e-20,0.0025929968319003036
4.709424025235854,1.3412969233481441e-13,6.276176704586247e-13,8.251767424191678e-20,0.002593024081173196
4.709424039060472,1.3594283157486829e-13,6.361016858734781e-13,8.438448954197997e-20,0.0025930515753163886
4.7094240530093225,1.3778049038249603e-13,6.447004329266613e-13,8.629354260884632e-20,0.0025930793165303613
4.70942406708352,1.3964300056625586e-13,6.534154642129962e-13,8.824578924370433e-20,0.0025931073070353675
4.709424081284195,1.4153069842991692e-13,6.62248353361258e-13,9.024220689957858e-20,0.0025931355490716127
4.709424095612475,1.4344392483353332e-13,6.712006953199523e-13,9.228379507351134e-20,0.002593164044899434
4.709424110069514,1.4538302525516897e-13,6.802741066461351e-13,9.437157598179704e-20,0.002593192796799479
4.7094241246564685,1.4734834985373578e-13,6.894702257994503e-13,9.650659491465083e-20,0.002593221807072892
4.709424139374507,1.4934025353241797e-13,6.987907134389004e-13,9.86899208534684e-20,0.002593251078041495
4.709424154224802,1.5135909600309772e-13,7.082372527243086e-13,1.0092264694485419e-19,0.0025932806120479743
4.709424169208549,1.534052418517285e-13,7.178115496222122e-13,1.0320589112470171e-19,0.002593310411456069
4.709424184326941,1.554790606043806e-13,7.275153332149042e-13,1.0554079657176014e-19,0.002593340478650759
4.709424199581193,1.5758092679438807e-13,7.373503560146259e-13,1.0792853239650987e-19,0.002593370816038457
4.70942421497252,1.5971122003029952e-13,7.473183942815236e-13,1.1037029413565235e-19,0.0025934014260471996
4.709424230502162,1.6187032506484432e-13,7.57421248346352e-13,1.1286730440688294e-19,0.002593432311126843
4.709424246171356,1.6405863186470213e-13,7.676607429369427e-13,1.1542081350227872e-19,0.0025934634737492584
4.709424261981355,1.662765356814005e-13,7.780387275099472e-13,1.1803209999191723e-19,0.00259349491640853
4.709424277933429,1.6852443712305142e-13,7.885570765865061e-13,1.2070247141275194e-19,0.0025935266416211547
4.709424294028852,1.708027422270459e-13,7.992176900924012e-13,1.2343326488587208e-19,0.0025935586519262436
4.70942431026891,1.7311186253380389e-13,8.100224937031449e-13,1.262258478019679e-19,0.002593590949885724
4.709424326654909,1.7545221516163872e-13,8.209734391942897e-13,1.2908161851020626e-19,0.002593623538084547
4.709424343188157,1.7782422288237387e-13,8.320725047952504e-13,1.3200200699687526e-19,0.0025936564191308925
4.709424359869972,1.8022831419811154e-13,8.433216955485196e-13,1.3498847564928602e-19,0.0025936895956563764
4.709424376701698,1.826649234193287e-13,8.547230436750967e-13,1.3804251990713498e-19,0.002593723070316266
4.709424393684677,1.8513449074348212e-13,8.662786089422938e-13,1.4116566911848313e-19,0.002593756845789688
4.7094244108202705,1.8763746233506125e-13,8.779904790383224e-13,1.4435948719793894e-19,0.0025937909247798437
4.709424428109848,1.9017429040685026e-13,8.898607699525317e-13,1.4762557350650944e-19,0.002593825310014229
4.709424445554792,1.9274543330187116e-13,9.018916263588377e-13,1.509655636052709e-19,0.002593860004244847
4.7094244631565,1.953513555767631e-13,9.140852220058714e-13,1.543811300567835e-19,0.002593895010248433
4.709424480916386,1.9799252808620737e-13,9.264437601120208e-13,1.5787398327766009e-19,0.0025939303308266737
4.7094244988358644,2.0066942806855572e-13,9.38969473766104e-13,1.6144587245251987e-19,0.0025939659688064332
4.70942451691637,2.0338253923256161e-13,9.516646263331973e-13,1.6509858633199273e-19,0.0025940019270399794
4.709424535159356,2.0613235184523918e-13,9.645315118657506e-13,1.6883395414667305e-19,0.00259403820840521
4.709424553566274,2.0891936282108943e-13,9.775724555210916e-13,1.726538465688171e-19,0.0025940748158058856
4.709424572138601,2.1174407581239887e-13,9.907898139839507e-13,1.7656017660583523e-19,0.00259411175217186
4.709424590877823,2.1460700130086252e-13,1.0041859758951856e-12,1.8055490057563047e-19,0.002594149020459316
4.709424609785445,2.175086566904288e-13,1.017763362286218e-12,1.8464001908193715e-19,0.0025941866236510024
4.709424628862972,2.2044956640124523e-13,1.0315244270186282e-12,1.8881757803058292e-19,0.00259422456475647
4.7094246481119315,2.2343026196532791e-13,1.0454716572318088e-12,1.9308966961846848e-19,0.002594262846812316
4.709424667533869,2.26451282122931e-13,1.0596075737938981e-12,1.9745843343849662e-19,0.0025943014728824244
4.7094246871303405,2.2951317292079087e-13,1.0739347317614813e-12,2.0192605750947541e-19,0.0025943404460582126
4.7094247069029045,2.3261648781141655e-13,1.0884557208441987e-12,2.0649477939468829e-19,0.002594379769458879
4.709424726853155,2.3576178775367653e-13,1.1031731658753992e-12,2.111668873068232e-19,0.0025944194462316507
4.7094247469826795,2.389496413150285e-13,1.1180897272905063e-12,2.1594472127428667e-19,0.002594459479552038
4.709424767293094,2.4218062477486333e-13,1.133208101610575e-12,2.2083067427341505e-19,0.002594499872624087
4.709424787786025,2.4545532222951063e-13,1.1485310219336412e-12,2.2582719351755863e-19,0.0025945406286806355
4.7094248084631065,2.487743256984211e-13,1.1640612584315674e-12,2.3093678157565156e-19,0.0025945817509835734
4.709424829325998,2.5213823523208636e-13,1.1798016188550219e-12,2.3616199770221945e-19,0.002594623242824103
4.7094248503763705,2.5554765902118083e-13,1.195754949044174e-12,2.415054590718987e-19,0.0025946651075230026
4.709424871615907,2.5900321350728555e-13,1.2119241334467947e-12,2.4696984217082864e-19,0.002594707348430891
4.709424893046305,2.6250552349514233e-13,1.2283120956435193e-12,2.525578840175302e-19,0.002594749968928497
4.709424914669281,2.660552222665166e-13,1.244921798880628e-12,2.5827238364978583e-19,0.0025947929724269296
4.709424936486565,2.6965295169551447e-13,1.2617562466096449e-12,2.641162034751081e-19,0.0025948363623679526
4.709424958499909,2.7329936236537796e-13,1.2788184830338398e-12,2.700922706825938e-19,0.0025948801422242566
4.7094249807110655,2.7699511368709873e-13,1.2961115936632536e-12,2.7620357875708605e-19,0.00259492431549974
4.709425003121818,2.8074087401953836e-13,1.3136387058767587e-12,2.824531890001569e-19,0.002594968885729787
4.709425025733961,2.8453732079120103e-13,1.3314029894918597e-12,2.8884423197606393e-19,0.002595013856481553
4.709425048549298,2.8838514062369513e-13,1.349407657342401e-12,2.953799091623233e-19,0.0025950592313542494
4.709425071569662,2.922850294567843e-13,1.3676559658636958e-12,3.0206349453889807e-19,0.00259510501397943
4.709425094796892,2.962376926752709e-13,1.38615121568625e-12,3.0889833618420674e-19,0.002595151208021283
4.709425118232844,3.002438452376511e-13,1.404896752237758e-12,3.158878580416459e-19,0.0025951978171769247
4.709425141879399,3.0430421180635027e-13,1.4238959663525058e-12,3.230355615497013e-19,0.002595244845176695
4.709425165738448,3.084195268798029e-13,1.4431522948893971e-12,3.303450274562147e-19,0.002595292295784455
4.709425189811901,3.125905349264913e-13,1.4626692213591472e-12,3.3781991757126477e-19,0.002595340172797889
4.709425214101678,3.168179905206815e-13,1.4824502765594214e-12,3.4546397663599814e-19,0.0025953884800488094
4.709425238609733,3.211026584799759e-13,1.5024990392184725e-12,3.532810342119214e-19,0.0025954372214034615
4.709425263338024,3.2544531400486626e-13,1.522819136648133e-12,3.6127500653609107e-19,0.002595486400762834
4.7094252882885295,3.298467428201366e-13,1.5434142454054748e-12,3.6944989860138106e-19,0.002595536022062972
4.70942531346324,3.3430774131820924e-13,1.5642880919635517e-12,3.7780980603213416e-19,0.00259558608927529
4.709425338864181,3.388291167043766e-13,1.5854444533909648e-12,3.8635891725309677e-19,0.0025956366064068905
4.709425364493378,3.434116871443227e-13,1.6068871580421547e-12,3.9510151550830186e-19,0.002595687577500887
4.709425390352884,3.480562819131298e-13,1.6286200862546243e-12,4.040419810504654e-19,0.002595739006636724
4.709425416444771,3.5276374154692686e-13,1.6506471710585432e-12,4.131847933303829e-19,0.0025957908979305053
4.709425442771126,3.575349179961275e-13,1.672972398893773e-12,4.2253453325453182e-19,0.002595843255535324
4.709425469334054,3.623706747810834e-13,1.6955998103382031e-12,4.3209588549041685e-19,0.002595896083641593
4.709425496135687,3.6727188714967587e-13,1.718533500845155e-12,4.418736407855576e-19,0.002595949386477383
4.7094255231781545,3.7223944223724213e-13,1.7417776214917123e-12,4.518726983683215e-19,0.002596003168308758
4.709425550463636,3.7727423922853767e-13,1.7653363797365678e-12,4.620980684715281e-19,0.0025960574334401194
4.709425577994317,3.823771895219514e-13,1.7892140401884334e-12,4.725548747401025e-19,0.002596112186214549
4.709425605772391,3.875492168960103e-13,1.8134149253851407e-12,4.832483569524754e-19,0.0025961674310141553
4.709425633800086,3.9279125767823563e-13,1.837943416583756e-12,4.941838735032629e-19,0.0025962231722604276
4.70942566207964,3.9810426091621295e-13,1.862803954561052e-12,5.053669041451276e-19,0.002596279414414588
4.709425690613323,4.0348918855096257e-13,1.8880010404247457e-12,5.168030527715636e-19,0.002596336161977948
4.709425719403413,4.089470155927635e-13,1.9135392364362186e-12,5.284980502065007e-19,0.0025963934194922684
4.70942574845222,4.1447873029947485e-13,1.9394231668449096e-12,5.404577570893974e-19,0.002596451191540125
4.70942577776206,4.2008533435717837e-13,1.9656575187335932e-12,5.526881667535131e-19,0.0025965094827452738
4.70942580733529,4.2576784306323035e-13,1.9922470428749005e-12,5.651954083497198e-19,0.0025965682977730203
4.70942583717427,4.315272855121202e-13,2.019196554601008e-12,5.779857498270827e-19,0.002596627641330595
4.70942586728139,4.3736470478353823e-13,2.0465109346836347e-12,5.910656011112365e-19,0.002596687518167529
4.709425897659057,4.432811581332166e-13,2.0741951302270324e-12,6.044415173577875e-19,0.002596747933076033
4.709425928309704,4.4927771718640284e-13,2.102254155573282e-12,6.181202021852543e-19,0.002596808890891383
4.709425959235786,4.553554681339083e-13,2.130693093219653e-12,6.321085110375994e-19,0.0025968703964923063
4.709425990439774,4.615155119308568e-13,2.159517094748589e-12,6.46413454744556e-19,0.002596932454801371
4.709426021924168,4.67758964498162e-13,2.188731381770461e-12,6.610422028500565e-19,0.002596995070785382
4.709426053691488,4.740869569269608e-13,2.21834124688015e-12,6.760020873635347e-19,0.0025970582494557765
4.709426085744272,4.805006356855154e-13,2.2483520546251947e-12,6.913006064089207e-19,0.002597121995869027
4.709426118085093,4.870011628291405e-13,2.2787692424880768e-12,7.069454279486607e-19,0.002597186315127044
4.70942615071653,4.935897162131964e-13,2.309598321882869e-12,7.229443936305074e-19,0.0025972512123775856
4.709426183641207,5.00267489708633e-13,2.3408448791638026e-12,7.393055228048238e-19,0.00259731669281467
4.709426216861749,5.070356934207778e-13,2.3725145766490267e-12,7.560370165214259e-19,0.0025973827616789895
4.709426250380812,5.138955539110122e-13,2.404613153657881e-12,7.731472615196043e-19,0.002597449424258331
4.70942628420109,5.208483144215913e-13,2.4371464275628737e-12,7.906448346819427e-19,0.002597516685888
4.70942631832528,5.278952351034396e-13,2.470120294855583e-12,8.0853850710618745e-19,0.002597584551951245
4.709426352756113,5.350375932471161e-13,2.503540732227394e-12,8.26837248634092e-19,0.0025976530278796917
4.7094263874963564,5.422766835171301e-13,2.537413797665916e-12,8.455502323939034e-19,0.0025977221191537756
4.709426422548776,5.496138181890033e-13,2.5717456315642413e-12,8.646868392882842e-19,0.00259779183130318
4.709426457916189,5.570503273903022e-13,2.606542457848791e-12,8.842566627891593e-19,0.0025978621699072803
4.709426493601417,5.645875593444334e-13,2.6418105851200818e-12,9.042695137598442e-19,0.002597933140595591
4.709426529607321,5.722268806178855e-13,2.677556407809628e-12,9.247354252976364e-19,0.0025980047490482133
4.709426565936778,5.799696763711198e-13,2.7137864073539126e-12,9.45664657917433e-19,0.0025980770009962927
4.709426602592698,5.87817350612665e-13,2.750507153383344e-12,9.670677045648349e-19,0.0025981499022224765
4.709426639578015,5.957713264567907e-13,2.7877253049279778e-12,9.889552959634577e-19,0.0025982234585613757
4.709426676895692,6.038330463848436e-13,2.82544761164035e-12,1.0113384060577317e-18,0.0025982976759000337
4.709426714548711,6.120039725100089e-13,2.8636809150343706e-12,1.0342282573261092e-18,0.002598372560178397
4.709426752540087,6.202855868457308e-13,2.9024321497413035e-12,1.0576363266876616e-18,0.002598448117389789
4.709426790872858,6.286793915781589e-13,2.9417083447846164e-12,1.081574351060827e-18,0.0025985243535813925
4.709426829550097,6.371869093416714e-13,2.981516624869203e-12,1.106054333379136e-18,0.0025986012748547304
4.709426868574896,6.458096834991551e-13,3.0218642116928828e-12,1.1310885485591929e-18,0.0025986788873661576
4.7094269079503785,6.545492784251183e-13,3.06275842527114e-12,1.156689549700555e-18,0.002598757197327351
4.709426947679698,6.634072797934976e-13,3.1042066852838328e-12,1.182870174394742e-18,0.0025988362110058068
4.709426987766027,6.723852948689895e-13,3.1462165124384145e-12,1.2096435511501943e-18,0.002598915934725344
4.709427028212581,6.814849528027569e-13,3.1887955298535866e-12,1.237023106028667e-18,0.002598996374866609
4.709427069022593,6.907079049317844e-13,3.2319514644600568e-12,1.2650225693839354e-18,0.002599077537867586
4.709427110199334,7.000558250827445e-13,3.275692148422401e-12,1.2936559827164453e-18,0.002599159430224114
4.709427151746095,7.095304098799438e-13,3.32002552058e-12,1.3229377058212515e-18,0.002599242058490405
4.709427193666203,7.191333790573173e-13,3.3649596279069413e-12,1.3528824239495942e-18,0.0025993254292795693
4.70942723596301,7.288664757751114e-13,3.4105026269938384e-12,1.3835051551341701e-18,0.0025994095492641446
4.709427278639906,7.387314669405466e-13,3.4566627855482826e-12,1.4148212579168155e-18,0.0025994944251766295
4.709427321700301,7.48730143533269e-13,3.5034484839177113e-12,1.4468464388238292e-18,0.0025995800638100234
4.709427365147649,7.588643209351554e-13,3.5508682166326238e-12,1.4795967605165295e-18,0.0025996664720183706
4.709427408985413,7.691358392643779e-13,3.598930593969769e-12,1.5130886497235548e-18,0.0025997536567173058
4.709427453217116,7.79546563714757e-13,3.647644343540018e-12,1.5473389054800866e-18,0.002599841624884612
4.709427497846291,7.900983848991154e-13,3.69701831189502e-12,1.582364707667179e-18,0.002599930383560775
4.70942754287651,8.007932191977531e-13,3.74706146615779e-12,1.6181836255851902e-18,0.002600019939849549
4.709427588311378,8.116330091117434e-13,3.797782895675844e-12,1.6548136268068564e-18,0.0026001103009185254
4.70942763415453,8.226197236210646e-13,3.849191813696999e-12,1.6922730862349815e-18,0.002600201473999705
4.709427680409637,8.337553585475621e-13,3.901297559067737e-12,1.730580795351104e-18,0.0026002934663900776
4.709427727080397,8.450419369231335e-13,3.954109597956029e-12,1.7697559716073937e-18,0.0026003862854522067
4.709427774170551,8.564815093628388e-13,4.0076375255972065e-12,1.8098182681254738e-18,0.002600479938614817
4.709427821683862,8.680761544433415e-13,4.061891068064772e-12,1.8507877836407838e-18,0.002600574433373391
4.709427869624138,8.798279790864884e-13,4.11688008406524e-12,1.8926850725015037e-18,0.0026006697772907672
4.709427917995209,8.917391189482348e-13,4.172614566758025e-12,1.9355311551108187e-18,0.0026007659779977463
